final_value,total_invested,total_shares,roi_percent
341130.33710341196,261000,33.58675336523869,30.701278583682743
315455.61285904393,261000,42.0573803211675,20.86421948622373
223099.68164776472,261000,51.372700411010676,-14.521194770971372
453711.7583352733,261000,26.472900363994405,73.83592273382119
236005.60245045178,261000,83.3088370108903,-9.576397528562534
399942.0573550106,261000,34.84196941696553,53.234504733720534
248936.74357089293,261000,63.40778022227137,-4.621937329159798
439005.37753257365,261000,38.4716584763235,68.201294073783
328978.6171230501,261000,38.10390616416771,26.04544717358241
180495.17372689722,261000,105.36661117480192,-30.84476102417731
389478.7154107309,261000,39.328259423406976,49.22556146005016
387198.727179217,261000,57.86027841779971,48.352002750657846
239321.80507898956,261000,51.01062882244542,-8.305821808816258
222092.2349795686,261000,58.28704057080683,-14.907189663000537
286559.67880796024,261000,48.581684272127234,9.792980386191664
376319.5802814169,261000,44.17829786592003,44.18374723425934
236792.0245350432,261000,54.885060480364125,-9.275086385040922
207238.56332848783,261000,46.166305232645236,-20.598251598280527
244252.56899143706,261000,34.54743769017557,-6.416640233165878
260298.48739974646,261000,45.37307993603682,-0.26877877404350187
255537.4570141635,261000,63.6982301242659,-2.092928347063797
159634.72606338756,261000,34.1304834578429,-38.83726970751435
368193.0184167055,261000,36.723840241588704,41.07012199873773
262664.58038643876,261000,51.646944295425165,0.6377702630033548
212606.03518034576,261000,30.787831562791432,-18.5417489730476
273866.3123705494,261000,59.87991556385765,4.929621597911655
203842.61194977522,261000,99.81988779558866,-21.899382394722135
281893.4402586252,261000,55.83450286122807,8.005149524377469
655755.9599641499,261000,36.20757840981959,151.2474942391379
278278.6355912143,261000,38.906658135717294,6.6201668931855515
332076.661457885,261000,41.34389408030722,27.23243734018582
420152.336710387,261000,37.93085364218314,60.9779067855889
391113.2835342005,261000,54.483877714172436,49.85183277172433
455437.84115333954,261000,34.53776730067837,74.49725714687338
194247.25891687992,261000,63.074317160613404,-25.57576286709582
269550.77300493914,261000,57.548068293131855,3.2761582394402833
199023.253045653,261000,62.342674549155134,-23.745880059136784
338312.0105712475,261000,73.20145690623357,29.621459988983712
137167.3332093351,261000,65.27239274280403,-47.44546620331988
577988.2572445943,261000,22.615411631936166,121.45143955731581
245880.51032683192,261000,36.46977929162506,-5.792907920754053
220755.5120935461,261000,62.31517400557652,-15.419344025461262
421368.29310066276,261000,40.7641521611597,61.44379046002405
286414.7881562416,261000,77.89134286330977,9.737466726529345
236499.58672417465,261000,50.31770262808085,-9.387131523304735
253583.81174019724,261000,50.546840798809946,-2.8414514405374556
218546.99760188238,261000,57.478889029909446,-16.265518160198322
274815.38767659484,261000,45.88820363414113,5.293251983369669
263693.94429561787,261000,57.57423698843112,1.0321625653708306
235719.67214839463,261000,85.41137829686107,-9.685949368431174
213068.40655569165,261000,45.513293950175424,-18.364595189390172
268645.6152862584,261000,61.56246543562134,2.9293545158078156
318889.5849100511,261000,41.90514563761913,22.179917590057883
387614.0683119286,261000,55.734445759717666,48.511137284263825
414716.7051216084,261000,32.70620469487441,58.8952893186239
236952.9485810054,261000,90.30536771954954,-9.213429662450043
214204.48273357825,261000,47.2768329044252,-17.929316960314846
316010.5315305469,261000,60.73708648775745,21.07683200404096
431974.75992386404,261000,33.752861273076384,65.50757085205518
272029.3155814069,261000,98.02475579192516,4.225791410500718
343136.43128687993,261000,47.87773978396873,31.469897044781582
316123.376634101,261000,43.272712537319585,21.12006767590076
378825.6400434194,261000,37.224487179927166,45.143923388283284
337927.11301413836,261000,51.72396682120593,29.47398966058941
319542.264713019,261000,77.96369226240013,22.42998648008391
218051.71035719407,261000,53.15566039089196,-16.45528338804825
313918.59331567655,261000,66.28273784119051,20.275323109454618
353853.49909677164,261000,38.65640044999749,35.57605329378224
343229.1087689944,261000,56.24949986181708,31.50540565861854
419109.54232233856,261000,52.11855251063795,60.57836870587684
238093.1259758139,261000,56.628253904742856,-8.776580085895061
388142.97524383914,261000,39.8636871352124,48.713783618329174
270741.5967315095,261000,41.22499070007639,3.732412540808234
229821.08346276532,261000,54.305495478792935,-11.945945033423246
254427.6442839684,261000,79.92004513085351,-2.518143952502528
222019.53478695336,261000,78.60835712749834,-14.93504414292975
268521.524720003,261000,70.18715026268659,2.8818102375490473
201077.11649943126,261000,69.36934158266068,-22.958959195620206
225205.28192163032,261000,59.99107918078942,-13.714451371022868
342841.3178449256,261000,33.2400571622962,31.3568267605079
298826.16389593424,261000,61.83768967487305,14.492783101890513
367139.96260965103,261000,55.18642875191231,40.66665234086246
266997.74816673703,261000,41.25578392004695,2.297987803347521
231927.23514661877,261000,47.611665838856624,-11.138990365280165
357096.36848910083,261000,61.08408916278878,36.81853198816124
316456.21761390194,261000,23.81499333419945,21.247592955517984
272307.6733576392,261000,58.59399926390584,4.332441899478632
315244.42188835266,261000,38.220642286002864,20.783303405499105
189799.60354132057,261000,81.91338511082854,-27.279845386467215
359094.44435001566,261000,32.74726771895116,37.58407829502516
206355.6824480593,261000,52.025383566433646,-20.936520134843185
280840.6440985862,261000,52.74725431592454,7.601779348117328
203925.68745041432,261000,126.98872287644406,-21.867552700990682
245689.26849467825,261000,35.23389025116618,-5.866180653379979
405199.9903238439,261000,26.709153796047516,55.249038438254374
166705.3584908831,261000,64.39636487987653,-36.128215137592676
219107.38950169308,261000,38.46197355354603,-16.050808620040964
310108.964455698,261000,43.99327972968565,18.815695193754014
262994.6519808812,261000,54.61811678052499,0.7642344754333992
259425.12896465312,261000,63.65306065559753,-0.6033988641175777
300883.39945216785,261000,50.10766783097808,15.280995958685
188206.39015827142,261000,61.12556849494645,-27.89027197001095
400094.64982151735,261000,61.3394484719516,53.292969280274846
512457.449223788,261000,32.823854954891075,96.34385027731341
238252.92659704338,261000,44.51542775105493,-8.715353794236254
588600.365600311,261000,38.30089258625493,125.51738145605785
273039.50245112256,261000,52.63394560632868,4.612836188169565
243960.32326482856,261000,72.02155052052474,-6.528611775927754
220642.76556029904,261000,62.823858588613874,-15.462541930919906
381129.8161917025,261000,43.969300895411756,46.02674949873659
206697.81966974068,261000,60.74072854087633,-20.80543307672771
273771.96042625274,261000,50.34253653219416,4.893471427683043
245923.78440691798,261000,75.9413581321729,-5.776327813441385
327318.5896582554,261000,41.40741907686546,25.409421325002068
487990.7972238564,261000,35.774781721256225,86.96965410875723
201070.8837883189,261000,52.828253770760405,-22.96134720754065
309001.9007289451,261000,45.14459136447611,18.391532846339118
143279.04058103994,261000,63.0935466942348,-45.10381586933336
279722.9161703367,261000,78.77516914773189,7.173531099745867
251537.1529398919,261000,55.628235252832624,-3.625611900424556
262513.55298064044,261000,72.27136679069218,0.5799053565672174
312616.6993066187,261000,43.29204629314219,19.776513144298356
294360.11204749596,261000,92.18811877598488,12.78165212547738
258946.1911339851,261000,59.55129115861746,-0.7868999486647157
395359.66169437714,261000,52.55581703680021,51.478797584052536
189089.20611225255,261000,61.59655766719634,-27.55202830948178
172668.8942474196,261000,67.21172192337826,-33.84333553738713
199471.3221608152,261000,43.736696332043024,-23.57420606865318
241362.4452910051,261000,45.875691708503766,-7.523967321453984
182318.20763618688,261000,84.4194598715766,-30.14628059916211
296975.60170099814,261000,61.79643102509701,13.783755440995456
216745.08447904146,261000,64.48921398276748,-16.955906329869176
247643.4944432886,261000,39.036574133594364,-5.117435079199771
170404.4232447771,261000,76.47884294176698,-34.71094894836126
246626.6754055345,261000,72.92019327253122,-5.507020917419728
251395.79771532814,261000,56.59903293755167,-3.6797709902957325
323835.56825619267,261000,33.5429131402275,24.074930366357343
293232.3187340316,261000,43.206798366102056,12.349547407674933
697058.6551092502,261000,36.97089416923648,167.07228165105371
290904.46850233193,261000,46.53914444131637,11.457650767176986
154158.52080917815,261000,64.89896119828647,-40.93543264016163
320054.92984385916,261000,47.289133831344095,22.62640990186175
314133.4335515605,261000,44.058813317408834,20.357637376076823
240287.31444608484,261000,79.31952002240634,-7.935894848243357
470951.7537822442,261000,53.62057919670711,80.44128497403993
256885.29362013453,261000,52.91854717275132,-1.5765158543545865
229865.31164575648,261000,79.99461671075571,-11.928999369441962
293693.67119124415,261000,55.128023893617524,12.526310801242971
258105.593397354,261000,45.75405222474575,-1.1089680469908012
304933.87431463436,261000,69.26723982902998,16.832902036258375
308474.273303479,261000,66.96586241193492,18.189376744627975
238005.09360531272,261000,43.81232818803627,-8.810308963481715
153709.7917061181,261000,82.46240572064589,-41.10735949957161
212108.5307107122,261000,42.976239306193165,-18.73236371237081
288092.8439192038,261000,34.31247707299705,10.380399969043598
252371.8518677306,261000,44.09825539099701,-3.3058038820955504
371384.19318513834,261000,55.871183750617554,42.29279432380779
229977.93395653737,261000,55.515241538788544,-11.885849058797945
280068.23917962256,261000,63.98407211818531,7.30583876613891
231615.73580174393,261000,55.81839872536179,-11.25833877327819
387273.71634199907,261000,68.39686853961337,48.38073423065099
410362.2212370962,261000,25.00038364055451,57.226904688542604
280041.75253706274,261000,43.84048675030585,7.2956906272271045
434726.95129838324,261000,36.792419423806344,66.56205030589396
349218.89425036544,261000,62.69341726649227,33.80034262466109
609984.1766589221,261000,39.20205613414086,133.71041251299698
273568.39295137126,261000,53.85067516320445,4.815476226579029
335995.4367164927,261000,50.5740300795645,28.73388379942249
429072.32359783485,261000,52.86677686047731,64.39552628269534
250847.6321802028,261000,31.805822346111196,-3.889796099539153
169916.7237502807,261000,62.41275938131356,-34.89780699222961
431072.5385849748,261000,42.45174594793415,65.16189217815128
537211.8014363119,261000,37.23063994127947,105.82827641238003
292086.34602754755,261000,37.075218107134695,11.910477405190631
160262.5316156859,261000,98.34368333228669,-38.59673118172954
702415.9495349871,261000,38.00591032158961,169.1248848793054
230374.75570248257,261000,59.809045935498006,-11.733810075677178
286749.66263042646,261000,59.454074340311635,9.86577112276876
171777.02841448883,261000,93.76345637684723,-34.18504658448704
241403.89654959398,261000,52.6607051356216,-7.508085613182384
359877.00181047583,261000,52.601547894495866,37.88390873964592
236833.3135909316,261000,51.866697933218376,-9.259266823397859
265475.0302175029,261000,41.75534213744362,1.7145709645605005
246314.0209004977,261000,32.88184368116734,-5.62681191551812
185315.9877685576,261000,53.54216325550359,-28.99770583580169
734085.5830948912,261000,40.483481203452826,181.25884409765945
281085.1625155008,261000,68.38544323847432,7.695464565325974
251347.26382996127,261000,43.138592760756204,-3.6983663486738414
170232.72598879292,261000,31.25569513770019,-34.77673333762723
323101.88134666113,261000,37.02878788859225,23.79382427075139
227106.91293302202,261000,69.32993674771114,-12.985857113784668
268299.36287664133,261000,50.80885766678887,2.7966907573338435
151534.27569262788,261000,74.99323000136206,-41.940890539223034
396531.0075424403,261000,38.58280322864579,51.927589096720425
220022.20866218038,261000,66.87217508901115,-15.700303194566906
291753.47132520325,261000,43.97591568624536,11.782939205058717
213117.87438576925,261000,69.81444830396501,-18.34564199778956
342545.41257829627,261000,33.9209475729321,31.24345309513267
253518.44213979202,261000,29.292111985087494,-2.8664972644475006
333914.436938527,261000,32.05673613574177,27.93656587683026
440261.461543564,261000,42.756849648818715,68.68255231554176
337654.2323948948,261000,44.49668428151856,29.36943769919342
309174.50165505434,261000,33.3629867409006,18.45766346936948
289232.14839144406,261000,48.780245288748866,10.816915092507303
200129.91839856553,261000,70.41296661410337,-23.321870345377192
427057.2834695388,261000,43.66280945445792,63.623480256528275
301990.70776404435,261000,46.989710429478095,15.70525201687523
199008.44680582322,261000,109.68471305224543,-23.75155294796045
222452.0510523515,261000,56.20735819636688,-14.769329098715897
413528.4306236484,261000,32.74914739770592,58.44001173319862
161987.5672767977,261000,73.14070967606277,-37.93579797823843
361559.19031604234,261000,48.034207121833056,38.52842540844534
205042.45389700634,261000,51.3298250865128,-21.43967283639604
263200.07825805416,261000,49.53257539934854,0.8429418613234315
437625.82142813277,261000,36.131115048811,67.67272851652596
230848.7332290696,261000,78.63986389847747,-11.552209490777935
210643.42374559573,261000,94.14636265174622,-19.293707377166385
473811.980465768,261000,39.88044788590103,81.5371572665778
390981.1997105111,261000,32.08227377454438,49.80122594272455
251270.3701690007,261000,94.3852478836458,-3.7278275214556706
483751.9040276709,261000,48.97927738236926,85.34555709872448
426723.796516481,261000,48.43227080735884,63.49570747757891
298838.2333489466,261000,58.54326357785139,14.497407413389507
302662.7056151192,261000,93.91456815016724,15.962722457900075
306541.6592391746,261000,94.51171720427196,17.448911585890663
256277.3538509935,261000,87.8900555691228,-1.809442968968007
352290.31918932014,261000,81.41431137693299,34.977133789011546
175148.73170261175,261000,38.532409027364984,-32.893206244210056
362860.47076091816,261000,44.372125061436975,39.02700029153953
229750.1680584425,261000,74.05500201572372,-11.973115686420496
384511.27142285684,261000,32.22576848834486,47.32232621565396
170363.4995932911,261000,61.715626646379484,-34.72662850831758
221655.92550335452,261000,96.02643528228528,-15.074358044691754
445759.9520976486,261000,28.680513361416292,70.78925367725999
471957.20975712326,261000,27.385999521582146,80.82651714832309
277824.3250467696,261000,58.47406359685261,6.446101550486427
473978.26173447754,261000,36.487891581750716,81.60086656493392
353625.89168031863,261000,39.957434337637274,35.48884738709526
141186.23582098173,261000,50.14033712795981,-45.90565677357022
321211.8461859842,261000,30.727507825060638,23.069672868193184
507361.6253969411,261000,29.17721023278393,94.39142735514984
268549.37802592997,261000,45.47828204722036,2.892482002272018
245249.44839389768,261000,41.20304660130462,-6.034694101954913
351625.13730720535,261000,50.4420092485771,34.722274830346876
309244.5242227211,261000,55.09656639829295,18.48449203935675
352991.5244731738,261000,63.168600560698806,35.24579481730796
184654.53223665577,261000,55.68366826323259,-29.251137074078247
195306.66813813223,261000,59.79855173754097,-25.16985895090719
215131.70779757368,261000,60.24001505188157,-17.574058315105873
208091.57125224883,261000,67.33393670469988,-20.27142863898512
261831.11919926698,261000,36.40987294296258,0.31843647481493387
476751.0658078083,261000,34.751177175942495,82.66324360452425
150034.7099392597,261000,81.83362499933862,-42.51543680488135
254607.3848960437,261000,56.47267828326224,-2.4492778176077823
255384.82565759134,261000,46.60003963854245,-2.1514077940263063
149065.5132263691,261000,64.87933862788294,-42.88677654162103
262934.5306577286,261000,73.68738350578026,0.741199485719774
243164.7730991688,261000,45.264990875343386,-6.833420268517706
352913.6241547117,261000,54.40776389165466,35.21594795199683
527493.1176336358,261000,25.61952862368053,102.10464277150794
225987.23410443275,261000,54.47814564779953,-13.414852833550672
239359.8300415828,261000,54.10441034372291,-8.291252857631108
214010.7557665334,261000,42.69381120586771,-18.00354185190291
310250.54990502633,261000,37.1873672114961,18.869942492347253
169215.2412575001,261000,79.84239899981529,-35.166574230842876
246211.87397356424,261000,39.56013698131329,-5.665948669132473
387246.48021265806,261000,53.91896593313529,48.3702989320529
234973.83754084585,261000,49.9196375138147,-9.971709754465191
193179.81039521666,261000,39.304929518631724,-25.984746975012772
190539.43410974598,261000,67.93854018549185,-26.996385398564758
224081.2557560608,261000,74.86635223665537,-14.145112737141458
183766.10232475417,261000,57.121603667570184,-29.591531676339393
320964.55733211804,261000,31.361109251853936,22.97492618088814
225368.9065561213,261000,140.3993394969396,-13.651759940183409
380905.56189061544,261000,54.42845009098458,45.94082831058063
229007.48931971577,261000,47.60704475361163,-12.257666927311968
243247.09629254934,261000,44.911494696702505,-6.801878815115196
249934.73308063476,261000,52.061468573656036,-4.239565869488597
224689.7605536523,261000,91.49276824854266,-13.911969136531685
256479.11254452128,261000,94.41243046982943,-1.7321407875397388
373232.71447498654,261000,45.575936210909425,43.00104002873047
243457.58324241018,261000,62.823921894166254,-6.721232474172344
466881.19340557576,261000,38.23396928628552,78.88168329715546
228714.6996839016,261000,54.14799097402673,-12.36984686440552
416371.95406757353,261000,34.24493768248431,59.52948431707799
329746.20685130707,261000,36.35823432958834,26.339542854906924
398873.68958273594,261000,27.77978563309489,52.825168422504184
159417.22656209263,261000,81.40686153028675,-38.92060284977294
397155.6337613694,261000,33.76154174490119,52.16690948711471
212125.35945046248,261000,62.86442239255667,-18.725915919363032
281843.09537676576,261000,46.09329246665717,7.985860297611404
266828.70771049836,261000,81.98658050350734,2.2332213450185296
154841.70054469418,261000,45.417220042448115,-40.67367795222445
326279.95020438667,261000,42.78680415723728,25.01147517409451
227984.17556401272,261000,56.971070653307706,-12.649741163213516
587263.1497667029,261000,32.55719202510338,125.00503822479038
302215.5643896122,261000,48.660009053710525,15.791403980694321
264995.7343514457,261000,41.83547110609573,1.5309327017033287
287729.38862464565,261000,38.88247508321128,10.241145066914044
225789.6492547544,261000,60.37910527709229,-13.490555841090272
234666.29270231567,261000,58.53321990723413,-10.089543025932695
178301.83159066032,261000,33.889718580401485,-31.685121995915583
238119.84747687686,261000,48.3819410813348,-8.766341962882427
333317.4147376204,261000,55.32033498692328,27.707821738551875
308628.54231759004,261000,47.11534225344273,18.24848364658622
412594.32857403625,261000,33.78680527707703,58.0821182276001
232067.56785206305,261000,49.08812236025406,-11.085223045186572
369727.08216424735,261000,34.19983057442992,41.65788588668481
343618.95733061223,261000,46.38305839908511,31.654772923606217
195131.05756421998,261000,43.19191263652669,-25.237142695701152
491538.66283233464,261000,39.0570551197716,88.32898959093282
386074.8732765072,261000,48.27876223308872,47.92140738563494
373828.56131139083,261000,41.78330839588292,43.22933383578193
372757.6350289146,261000,45.54615094107522,42.819017252457705
337196.52858298225,261000,45.34121287827188,29.19407225401619
188463.39164866513,261000,83.87104996032319,-27.791803966028688
584995.8366647334,261000,30.950605749724968,124.13633588687102
368550.04174800194,261000,52.04016943471239,41.206912547127175
220006.24295521897,261000,66.0820768587442,-15.706420323670892
221205.1238016201,261000,37.101822270498836,-15.247079003210692
260588.03365166485,261000,67.85906714495435,-0.15784151277208694
353555.014284696,261000,45.438313741733,35.4616912968184
446606.69185921975,261000,43.12134120068759,71.11367504184665
284392.84167748736,261000,52.65132818225328,8.962774589075618
262790.5413127489,261000,48.88103161088929,0.6860311543099293
255888.1985632242,261000,38.36215091208645,-1.9585446117914944
224445.96588687628,261000,94.054140038815,-14.005377054836677
183190.6962061292,261000,35.532716563691956,-29.811993790755093
405747.0572292338,261000,39.26784568100064,55.45864261656467
346865.09615870676,261000,50.67745822121965,32.89850427536658
368956.7185095128,261000,35.831579770737235,41.36272739828076
274383.25409243774,261000,68.81025266965193,5.127683560320973
283944.34536109446,261000,84.69930851386268,8.790936919959561
241674.85421126022,261000,73.578809642908,-7.40427041714168
